x,y,class id
3.7333307569014877,1.9199834093433443,0
0.5157928331085788,-3.9002018966953944,1
-2.7138583442077313,-0.14521228859141644,0
-3.850507821003287,-2.644217010803245,0
-0.060260939028885296,2.5643576611864827,1
2.9542244760596024,-4.953586725881927,1
4.2578021386089,-4.251025573626915,1
-0.1793873327034614,-3.8117090242785636,0
0.4874664545231049,-0.828344697378677,1
-1.0012977280979927,-4.203672438141788,0
-0.9421531894087725,4.238758451359599,1
1.1988682385262885,3.6709719626971005,0
4.99088033046228,2.699253134634848,0
4.491696247528061,-0.8191752116517348,0
0.22052697934902987,-3.6649757458582,1
2.276927095135333,-4.209027008248443,1
-3.1026304235908944,4.101803220791524,1
-4.456852200688752,-0.4997928988617275,0
4.524739589301204,3.4324800692206665,0
0.6373238483033798,2.721638593942756,0
0.42801365886678244,-2.8715957790905455,1
-3.991504323654783,4.514263703637161,1
2.6472753936784876,-2.6806063277284755,1
-0.3849903208451302,-0.15153470468103514,0
-0.1907655580246459,0.7801706530839123,1
-4.765899431159095,-1.484546498830296,0
-3.500606790822267,-4.000214966071463,0
-4.219394596725595,-4.939803517299726,0
3.568848763600105,0.6389525652776387,0
-2.612215862951013,0.3708932095117614,1
0.4424712595549929,-3.164784218206236,1
0.33042679574682765,-2.788564236460788,1
-4.377100043489834,-0.2558483169188417,0
-3.560126897772029,1.6754496020692091,1
-0.004917353037360073,-1.2995855034726809,0
-4.208775792845484,-1.677544003313157,0
-0.9462230227286543,-4.6592547268501985,0
4.426834614745413,-0.9366187329682116,1
0.2263454838274761,-1.6349620237188667,1
2.096437157187701,4.148539694487209,0
4.187592946460001,4.688013631178338,0
-4.042233178106848,-0.012364261455861225,1
-3.816891143368805,4.121352631929339,1
-4.9235594880724545,-2.738454777842305,0
3.380332099081137,-3.756015511819731,1
-2.0107038588982484,3.9340188720680196,1
1.2433123907019281,-3.302927679896742,1
3.044605628545929,0.1130922112502919,1
-1.7069492870637704,1.325664714831448,1
1.254242808577609,-0.5182068375508653,1
-0.18988467856278834,2.892951195604468,0
2.6037365305425446,0.5505478488374784,0
1.2925085443371138,3.2064990037218664,0
4.513572863226345,1.8363082930213555,0
-4.316085173774668,-3.112137878060328,0
-4.0861703099701945,0.013021065886681171,1
3.511901611723724,-4.024073379463635,1
-0.8269121135252133,0.40685721902525884,1
4.9421613763049805,2.5545703413955465,0
2.472468539694697,-3.5143167815328535,1
3.4758765458597267,2.0927991128368415,0
2.515757727676532,2.4037902183507516,0
2.1731154740664476,-2.746101404860539,1
4.1482689580436745,-3.9359372363455467,1
-0.9207529436603696,4.388885321318224,1
3.367267738000473,-3.5991888730876322,1
-1.1687560946488462,-1.6195010900882578,0
4.852643059809255,-0.6369459517951181,1
4.065665133118467,-1.6158901932935201,1
-2.4302617989787723,-3.611128723731033,0
1.8123517327088265,3.210270708491498,0
2.533268799738547,-1.0016598119054319,1
2.6183364849659228,2.041518122954516,0
3.1396914602634,0.6819562482843651,0
3.924733669346649,0.18912182523988008,1
-3.027892905428329,-3.1918878839854106,0
1.4977368940080984,-3.9449065748751644,1
4.408269802213855,0.9883791080200215,0
-3.9613733716315194,0.1914171627171326,0
-3.7548684119478306,1.5948839923250269,1
-1.1134573496676436,3.3990394055890487,1
1.8121713180424575,-3.418025970200956,1
4.863965867183973,0.5812046345011854,0
-0.19972101785440177,-0.6473400215830427,1
-4.154004435759098,1.485279119080717,1
-4.412017672612956,-3.076910187127726,0
-2.8591517523778287,3.9322233761163545,1
-2.600082652034793,-2.4145829084152917,0
2.784498770468012,-3.3264393411608473,1
-4.031450306281404,2.5557644394113783,1
2.192743530536271,4.414983901399367,0
3.427990860214944,1.9597909119800514,0
-1.1762774677797538,3.4512179798698472,1
-1.264308292475497,-3.1176457138440883,0
-4.727222985930888,4.632828508616916,1
1.0231162591142944,-2.9631773171748166,1
-2.7353612412363484,1.3352993913528817,1
-2.1040678610358263,0.3225204764015732,0
0.21283462704382572,2.2066407824752963,1
4.648673117838179,-4.826212547659959,1
-0.17243449736855343,0.9385249512865226,0
0.7609942790041373,3.0972245337036917,0
4.225628872468915,0.2931129785598996,0
0.20230975130843376,-4.818999055915069,1
-3.1618808266541,-2.1676603409615467,0
0.44703336978798713,-1.3927822444576767,0
4.511525216901829,1.2348780108880417,0
0.6522929778326265,-3.425139879855472,1
1.2422621906503064,4.729059138546887,0
-2.9821068757993316,0.7401584441445133,1
-4.396503674186393,1.4564868562818383,1
3.657361292736729,-2.7561191567183094,1
-3.2036214416245503,-2.0421545217013417,0
2.429865077032134,-3.30475718576423,1
-0.865560575119356,3.5846048960511396,1
1.074798488784996,-2.784578972349002,1
-2.4904402697979,4.192185961937437,1
3.8398243952459623,-0.3480425205052402,1
0.8314996195702182,-1.7972343739406602,1
4.333057144425734,-0.36654612777411977,1
4.996027274738291,-3.4554809653832477,1
-1.0223388209488125,4.628532643198023,1
-1.8724437746546507,-2.685012821469257,0
-1.1324030508179361,-4.569342387414429,0
-2.2907463540566075,0.25422791247097454,1
3.3531336925214976,-1.7246127492841867,1
-0.06586857184077122,-3.5006906403376292,1
3.252507476834893,-4.3473476220158105,1
-1.231422739323068,4.512836727916749,1
2.2214580277729103,4.294197558133044,0
-4.193890315739522,2.846218962155027,1
0.4994281854184681,0.19607183011194262,0
0.2549949896123982,-1.0584214984424225,1
1.9195620629970342,-2.33189974030915,1
3.7419782853003447,3.267215378455381,0
-1.708233435606914,3.7304031874031924,1
-2.81951630088604,3.951403023701623,1
-4.493972654273191,-3.033483110112675,0
1.9412739515747717,-3.4082275380085267,1
-4.765636860586765,3.5667723847520545,1
-0.3679766659786381,0.3583320129366747,0
-4.589067383226437,-1.1211398024120092,0
-2.572286479753545,-3.8714813352067177,0
-2.4047230898641314,4.661723042354533,1
-1.47256290121598,0.23443665112490386,0
-3.5327077992167464,0.14006809474037407,1
-4.126700334190535,4.20295373099713,1
3.4346846802764084,2.2845775478973875,0
-0.39870837256823055,0.705531584069087,0
0.9678531400595567,3.279389819307241,0
-1.9724016887953386,3.843242176802823,1
-0.393740904050631,2.042333636566923,1
-1.2073200414146457,3.9936151910615703,1
-4.928418067451663,-3.4578361327141947,0
-4.704314523036791,4.373317938117033,1
-1.4587117776027334,2.865633082373903,1
2.15285292329021,2.101387328743276,0
